H,44,484
H,44,483
H,43,484
H,43,486
H,43,485
H,42,484
H,42,485
H,42,485
H,42,484
H,42,486
H,41,485
H,41,485
H,42,484
H,41,484
H,41,484
H,41,484
H,41,484
H,41,484
H,41,484
H,41,485
H,41,485
H,41,484
H,41,486
H,41,483
H,41,485
H,41,485
H,41,486
H,41,484
H,41,483
H,41,484
H,41,484
H,41,485
H,41,483
H,41,486
H,41,485
H,41,484
H,41,484
H,41,484
H,41,483
H,41,484
H,41,486
H,41,485
C,41,484
C,40,485
C,46,484
C,52,484
C,57,486
C,60,485
C,63,487
C,70,484
C,66,485
C,72,486
C,68,487
C,73,485
C,69,486
C,74,483
C,70,485
C,76,483
C,72,487
C,71,484
C,72,485
C,73,485
C,74,485
C,74,484
C,75,484
C,76,484
C,77,486
C,77,485
C,82,485
C,78,484
C,83,485
C,79,487
C,84,485
C,80,486
C,86,483
C,82,487
C,81,484
C,83,485
C,83,485
C,84,485
C,84,484
C,85,486
C,85,487
C,91,487
C,86,486
C,91,486
C,87,485
C,92,485
C,88,484
C,93,483
C,89,485
C,93,485
C,90,486
C,90,484
C,91,487
C,91,484
C,92,486
C,92,484
C,92,485
C,93,486
C,98,486
C,93,485
C,97,486
C,95,484
C,98,483
C,94,485
C,99,484
C,95,486
C,100,485
C,96,485
C,96,486
C,96,484
C,97,483
C,97,484
C,97,485
C,97,484
C,98,484
C,103,485
C,98,484
C,103,486
C,99,484
C,103,485
C,99,486
C,103,486
C,100,485
C,105,484
C,100,485
C,104,486
C,101,485
C,105,486
C,101,485
C,106,485
R,102,484
H,106,483
H,120,484
H,129,485
H,126,484
H,114,483
H,99,486
H,86,485
H,75,486
H,67,485
H,61,485
H,56,484
H,53,486
H,50,484
H,48,483
H,46,483
H,44,484
H,43,484
H,43,483
H,42,484
H,42,486
H,41,484
H,41,485
H,40,484
H,40,486
H,40,485
H,40,484
H,40,483
H,39,485
H,40,484
H,39,484
H,39,485
H,39,485
H,39,486
H,39,485
H,39,483
H,39,484
H,39,484
H,39,483
H,39,484
H,39,485
H,39,486
H,39,484
H,39,485
H,39,485
H,39,484
H,39,483
H,39,486
H,39,485
H,39,485
H,39,486
H,39,486
H,39,486
H,39,485
H,39,484
H,39,485
H,39,485
H,39,483
H,39,485
H,39,485
H,39,484
C,34,486
C,37,484
C,44,485
C,49,484
C,54,485
C,57,485
C,64,486
C,61,487
C,67,486
C,64,486
C,70,485
C,65,486
C,71,484
C,66,484
C,66,485
C,67,486
C,68,485
C,68,485
C,69,483
C,69,485
C,70,484
C,71,484
C,71,486
C,76,486
C,72,485
C,77,484
C,74,485
C,79,485
C,75,485
C,80,484
C,76,485
C,81,485
C,77,485
C,78,485
C,78,487
C,79,483
C,79,485
C,80,486
C,80,486
C,81,484
C,86,486
C,82,484
C,86,487
C,83,486
C,87,486
C,84,485
C,89,485
C,85,485
C,89,483
C,86,484
C,86,485
C,86,484
C,87,483
C,87,487
C,88,487
C,88,486
C,89,487
C,93,484
C,89,485
C,94,485
C,90,486
C,94,484
C,90,486
C,95,485
C,91,486
C,91,483
C,91,484
C,92,484
C,92,484
C,92,483
C,93,486
C,93,484
C,94,486
C,94,487
C,98,486
C,94,486
C,99,485
C,95,486
C,99,484
C,95,486
C,100,484
C,96,487
C,99,485
C,96,486
C,97,483
C,97,486
C,97,483
C,97,486
C,98,486
C,97,485
R,98,486
H,102,483
H,116,485
H,125,484
H,123,486
H,111,484
H,96,483
H,83,485
H,73,484
H,65,484
H,59,485
H,54,486
H,50,485
H,48,486
H,45,483
H,44,484
H,43,485
H,42,485
H,41,484
H,40,484
H,39,484
H,39,484
H,39,484
H,38,486
H,39,485
H,38,483
H,38,484
H,38,485
H,38,485
H,38,484
H,37,484
H,38,484
H,38,484
H,38,485
H,38,486
H,38,485
H,38,485
H,38,485
H,37,484
H,37,485
H,37,483
H,38,485
H,37,483
H,37,484
H,37,484
H,38,483
H,38,485
H,38,485
H,37,485
H,38,486
H,37,486
H,37,485
H,38,485
H,37,484
H,37,485
H,38,484
H,38,485
H,38,485
H,38,486
H,37,484
H,37,485
C,33,486
C,35,485
C,42,485
C,47,485
C,51,486
C,54,485
C,57,485
C,59,484
C,66,485
C,61,486
C,66,484
C,62,486
C,67,484
C,64,485
C,69,484
C,65,486
C,70,485
C,66,486
C,66,483
C,67,485
C,67,485
C,68,487
C,69,484
C,69,486
C,70,485
C,76,485
C,71,485
C,76,486
C,72,485
C,77,486
C,73,486
C,78,485
C,74,487
C,80,484
C,76,484
C,75,483
C,76,485
C,77,484
C,77,485
C,78,486
C,78,485
C,79,486
C,85,487
C,80,486
C,85,485
C,81,485
C,86,486
C,82,486
C,87,485
C,83,485
C,87,485
C,83,484
C,84,485
C,84,484
C,84,484
C,85,487
C,85,485
C,86,485
C,86,484
C,91,485
C,86,486
C,91,486
C,87,484
C,92,485
C,88,485
C,93,483
C,88,486
C,88,484
C,89,485
C,89,486
C,90,485
C,90,482
C,90,484
C,91,484
C,95,484
C,91,486
C,96,486
C,92,486
C,96,483
C,92,486
C,97,485
C,93,485
C,97,485
C,93,484
C,94,483
C,94,486
C,94,483
C,94,485
C,95,486
C,95,486
R,95,486
H,99,485
H,113,484
H,122,484
H,119,486
H,107,484
H,93,484
H,80,485
H,70,485
H,62,486
H,56,484
H,52,485
H,48,485
H,46,484
H,44,485
H,42,484
H,41,485
H,40,485
H,40,485
H,39,486
H,38,485
H,38,484
H,38,485
H,38,484
H,37,484
H,37,485
H,37,483
H,36,484
H,36,484
H,37,485
H,36,483
H,36,485
H,36,485
H,36,484
H,36,486
H,36,486
H,36,485
H,36,483
H,36,486
H,36,486
H,36,486
H,36,485
H,36,485
H,37,484
H,36,486
H,36,483
H,36,485
H,36,484
H,36,484
H,36,485
H,36,486
H,36,485
H,36,484
H,36,483
H,36,483
H,36,485
H,36,484
H,36,483
H,36,485
H,36,485
H,36,485
C,31,487
C,34,484
C,40,485
C,45,485
C,50,487
C,52,486
C,60,486
C,57,484
C,63,485
C,59,484
C,64,485
C,60,486
C,65,485
C,61,487
C,66,483
C,62,486
C,63,484
C,63,485
C,63,484
C,64,484
C,65,485
C,65,486
C,66,484
C,71,486
C,67,485
C,72,484
C,68,485
C,74,485
C,69,485
C,74,483
C,70,486
C,75,485
C,71,485
C,72,483
C,72,485
C,73,483
C,74,486
C,74,486
C,75,487
C,75,486
C,81,485
C,76,485
C,81,485
C,77,485
C,81,485
C,78,486
C,83,485
C,79,485
C,78,484
C,79,485
C,80,485
C,81,484
C,81,482
C,81,485
C,82,486
C,81,484
C,82,485
C,87,485
C,83,486
C,88,486
C,84,484
C,89,485
C,84,485
C,89,485
C,85,486
C,84,483
C,86,486
C,86,485
C,86,484
C,87,484
C,86,485
C,87,486
C,93,484
C,88,485
C,92,486
C,88,484
C,92,486
C,89,484
C,94,485
C,89,484
C,93,483
C,90,486
C,90,484
C,90,485
C,90,484
C,90,485
C,91,486
C,91,485
C,91,486
C,95,485
R,92,486
H,96,485
H,109,484
H,119,483
H,116,486
H,104,483
H,90,484
H,78,483
H,68,485
H,60,486
H,55,485
H,50,486
H,47,484
H,44,483
H,43,483
H,41,485
H,40,483
H,39,485
H,39,484
H,37,485
H,37,484
H,37,484
H,36,485
H,36,485
H,36,486
H,36,485
H,36,484
H,36,484
H,36,485
H,38,485
H,40,483
H,39,484
H,39,484
